daily_avg,Date
1.581085191,12/14/19 0:00
11.71073537,2/20/16 0:00
8.858835944,1/6/17 0:00
13.58587327,9/3/20 0:00
12.67168243,10/7/12 0:00
1.88295698,1/21/20 0:00
6.642861251,12/9/16 0:00
11.45755206,10/27/13 0:00
25.77237909,3/14/18 0:00
11.33681406,10/28/12 0:00
12.54116288,10/23/16 0:00
1.77724402,12/10/13 0:00
11.69608805,10/8/20 0:00
1.817861607,2/10/13 0:00
4.310480219,1/6/14 0:00
17.78655132,7/2/18 0:00
10.01804926,6/13/19 0:00
22.74896065,3/8/18 0:00
20.66799251,4/3/20 0:00
34.28640668,12/22/20 0:00
6.602936967,11/26/13 0:00
1.630799558,1/17/17 0:00
0.023195001,12/23/13 0:00
14.46326899,8/19/20 0:00
9.790941036,11/8/14 0:00
11.85805055,10/10/13 0:00
6.08281612,2/26/18 0:00
7.613685377,12/7/13 0:00
36.74385216,8/28/19 0:00
7.235278667,12/6/13 0:00
15.97265854,9/13/14 0:00
11.88202696,10/12/13 0:00
15.01836341,10/8/16 0:00
7.117152397,9/23/19 0:00
32.95894431,10/17/17 0:00
12.34561029,10/9/13 0:00
0.391332309,1/10/14 0:00
0.081117298,2/2/15 0:00
1.356721656,12/13/20 0:00
1.166895887,2/12/20 0:00
9.267330435,11/30/11 0:00
12.27312139,2/18/12 0:00
38.62397099,7/28/20 0:00
0.37477335,1/27/13 0:00
15.55577766,9/13/15 0:00
7.535045353,12/1/13 0:00
1.220340965,3/23/16 0:00
3.699324003,10/18/20 0:00
12.32300874,10/8/12 0:00
1.155630674,12/23/14 0:00
2.120720707,1/20/17 0:00
13.14890831,3/21/19 0:00
13.16625877,10/18/16 0:00
19.55264967,2/1/20 0:00
1.522240816,12/20/11 0:00
2.094232507,12/27/11 0:00
10.7457172,10/29/11 0:00
22.50005806,11/6/20 0:00
8.887372071,1/19/12 0:00
14.22461977,7/10/20 0:00
13.88572336,10/11/15 0:00
12.68322839,10/5/11 0:00
9.592622317,11/5/16 0:00
3.04284835,12/25/19 0:00
13.03256866,10/4/11 0:00
6.306894513,3/4/18 0:00
22.90313121,10/29/18 0:00
8.609107602,3/10/20 0:00
4.761541795,10/31/20 0:00
7.015818249,3/12/18 0:00
2.73441513,11/19/19 0:00
7.796298091,1/2/13 0:00
7.859839412,3/30/20 0:00
15.08396895,9/12/15 0:00
3.158642148,10/14/18 0:00
2.725346431,12/27/20 0:00
1.789533157,1/9/17 0:00
1.105142624,11/5/18 0:00
1.057596717,11/22/11 0:00
7.312345333,1/19/13 0:00
0.901709268,11/23/15 0:00
4.278127627,2/3/20 0:00
0.140119396,12/20/12 0:00
5.733160805,11/12/19 0:00
47.63232062,12/30/20 0:00
17.47245497,8/24/15 0:00
6.371689462,1/11/14 0:00
7.500803811,12/29/16 0:00
1.062493801,2/1/13 0:00
9.313637671,12/9/15 0:00
0.43176655,11/27/18 0:00
3.269087594,11/25/19 0:00
11.36675125,10/13/11 0:00
23.58358131,10/18/17 0:00
14.44156738,10/1/15 0:00
12.51318208,11/10/17 0:00
23.04801849,12/16/19 0:00
13.2469959,1/30/15 0:00
15.38604358,4/19/19 0:00
14.60691595,9/20/15 0:00
14.76894783,9/29/16 0:00
7.29548036,12/18/17 0:00
13.61369469,10/25/14 0:00
14.81299084,8/6/12 0:00
11.6001851,10/15/11 0:00
30.08607853,3/31/19 0:00
8.029299096,12/13/12 0:00
12.29716127,10/10/12 0:00
17.88123085,8/20/15 0:00
1.552844284,1/21/17 0:00
5.167991916,1/13/19 0:00
4.746086954,1/20/20 0:00
3.956368789,11/18/20 0:00
13.94982436,4/8/19 0:00
0.353328334,12/31/15 0:00
12.14559548,2/7/16 0:00
12.69463672,2/27/14 0:00
13.75037331,9/10/12 0:00
14.41320903,9/21/15 0:00
26.00776775,7/12/19 0:00
9.82604594,11/3/13 0:00
0.597267621,12/9/13 0:00
1.788422741,11/22/16 0:00
6.408869688,3/8/20 0:00
0.914071397,1/8/16 0:00
2.263417566,12/26/17 0:00
14.95007808,8/25/11 0:00
6.672555535,12/6/16 0:00
15.75444503,9/11/16 0:00
38.65619916,8/22/19 0:00
7.668616021,1/9/13 0:00
30.95397009,12/10/19 0:00
6.033482508,11/9/11 0:00
6.534896803,12/2/12 0:00
4.199011796,3/5/20 0:00
21.74852079,12/4/18 0:00
15.07876855,9/5/11 0:00
12.31820837,10/26/14 0:00
13.66910462,2/9/17 0:00
11.20644358,9/28/15 0:00
12.90240248,10/5/16 0:00
28.50754574,11/26/17 0:00
13.43624588,9/12/13 0:00
17.84814806,3/26/19 0:00
1.199310057,12/3/13 0:00
14.4786729,10/22/14 0:00
14.53403361,10/7/16 0:00
22.85229066,1/22/18 0:00
3.666791379,12/3/15 0:00
11.2327559,2/19/12 0:00
6.27685066,2/8/20 0:00
1.631789661,12/4/11 0:00
2.36990617,11/30/16 0:00
13.60203294,9/9/12 0:00
14.41433542,9/18/16 0:00
12.18044262,2/16/12 0:00
0.130492282,2/5/15 0:00
15.65194018,7/9/16 0:00
14.53109738,9/17/16 0:00
13.0360649,9/4/20 0:00
1.778328324,10/27/15 0:00
26.77191121,1/8/20 0:00
15.73503319,3/27/15 0:00
5.969027123,3/3/20 0:00
9.373874494,11/1/12 0:00
11.25343946,2/13/13 0:00
4.53095122,2/10/20 0:00
12.80785198,10/2/11 0:00
0.343464599,11/28/16 0:00
10.59943536,11/1/11 0:00
0.85273254,11/5/13 0:00
20.56381798,7/8/18 0:00
27.4930361,9/9/20 0:00
19.77027994,3/13/18 0:00
10.48747777,11/4/11 0:00
9.714062167,12/17/14 0:00
51.33636018,1/20/19 0:00
15.4269899,8/9/19 0:00
12.8467034,10/3/11 0:00
1.091481927,10/13/14 0:00
14.19908948,2/23/15 0:00
5.870046857,2/25/18 0:00
10.39299279,11/11/11 0:00
6.249738894,12/2/14 0:00
8.860450795,12/3/17 0:00
0.892843555,11/12/18 0:00
11.97679694,10/9/17 0:00
6.801301859,3/13/20 0:00
8.305565401,11/14/11 0:00
9.431557898,12/30/14 0:00
9.019577099,11/18/13 0:00
6.904878664,12/18/13 0:00
1.090286415,2/6/14 0:00
1.748014646,12/12/14 0:00
3.468495138,11/8/20 0:00
12.82654624,10/15/14 0:00
15.14792932,9/22/12 0:00
16.23926467,9/6/14 0:00
12.84832768,10/12/15 0:00
15.24933286,9/16/14 0:00
9.350103983,1/1/15 0:00
9.227107844,11/15/15 0:00
0.922927746,1/4/14 0:00
10.71811981,1/13/15 0:00
17.03391897,3/26/15 0:00
35.97144977,1/26/18 0:00
6.841624941,9/16/18 0:00
1.342238395,11/4/17 0:00
7.590548352,11/30/12 0:00
2.271449991,12/18/12 0:00
11.66307972,10/11/13 0:00
7.655985204,11/21/17 0:00
36.35606831,11/15/19 0:00
35.36331853,4/29/20 0:00
6.182081967,11/22/13 0:00
0.308307156,12/27/13 0:00
17.35019081,8/25/15 0:00
1.608094433,11/6/18 0:00
15.87258328,8/22/16 0:00
15.43273052,9/9/15 0:00
16.87348661,6/3/18 0:00
8.577366581,3/21/18 0:00
17.055728,3/22/19 0:00
6.688924133,12/25/12 0:00
23.88168331,3/24/18 0:00
7.312063275,10/21/19 0:00
8.291261499,1/14/16 0:00
29.05780618,4/19/20 0:00
11.06137669,10/24/11 0:00
10.40226738,2/18/18 0:00
0.016110715,12/26/13 0:00
23.08382204,6/12/20 0:00
3.335110253,12/13/19 0:00
0.959806296,12/12/16 0:00
8.235905009,11/6/14 0:00
3.54343324,2/8/17 0:00
27.62610077,12/16/20 0:00
3.334429522,2/27/15 0:00
15.55812055,3/21/15 0:00
8.58501888,11/19/17 0:00
14.28290754,6/28/11 0:00
16.03725305,3/11/15 0:00
2.151396214,9/29/18 0:00
1.4698834,10/31/13 0:00
12.93251955,2/11/16 0:00
5.805628599,12/5/17 0:00
6.337968628,12/26/11 0:00
8.709870541,1/18/16 0:00
14.09850069,3/16/16 0:00
3.726435933,12/21/16 0:00
11.91548416,10/3/12 0:00
0.090044851,1/8/15 0:00
12.18028422,10/5/20 0:00
22.81366974,11/20/18 0:00
1.445197413,3/27/14 0:00
15.63773585,3/31/15 0:00
11.66195126,10/15/12 0:00
13.33048538,2/19/15 0:00
5.482343408,2/22/20 0:00
14.09215424,9/2/13 0:00
2.939786506,2/11/14 0:00
6.183926049,2/4/18 0:00
5.353578585,1/1/12 0:00
11.20055452,6/8/19 0:00
1.972825905,11/16/18 0:00
14.66293071,7/30/19 0:00
12.9478633,10/18/15 0:00
2.509997585,11/22/20 0:00
1.094947968,12/21/15 0:00
30.93984667,4/26/19 0:00
29.54484545,10/2/19 0:00
10.62733937,10/18/19 0:00
6.137654939,12/9/11 0:00
25.03621475,7/7/18 0:00
14.52376737,4/7/18 0:00
16.56921029,6/4/18 0:00
8.231282043,11/21/11 0:00
13.9562054,10/11/16 0:00
2.064694037,2/7/14 0:00
20.41534402,7/6/18 0:00
37.51173423,11/19/18 0:00
12.86300953,2/22/15 0:00
11.52179429,9/30/20 0:00
2.837240139,11/18/17 0:00
1.083422968,12/17/16 0:00
27.75329326,9/13/20 0:00
8.201887044,1/17/13 0:00
10.27508873,1/23/15 0:00
13.4523054,9/6/11 0:00
10.00501347,12/5/15 0:00
14.46526735,9/23/13 0:00
26.93259016,8/23/19 0:00
12.3150033,10/24/16 0:00
8.021893248,9/7/11 0:00
13.23771492,9/14/13 0:00
58.31185346,12/29/20 0:00
9.183140737,1/28/12 0:00
13.46792802,8/21/20 0:00
1.770292511,2/10/14 0:00
12.66212004,2/26/14 0:00
13.52936448,2/12/15 0:00
15.36813702,7/23/14 0:00
27.02509014,4/20/19 0:00
26.71342452,5/5/20 0:00
2.023469038,10/16/13 0:00
5.636988513,2/27/18 0:00
23.6867739,9/12/18 0:00
14.77086842,7/9/14 0:00
22.39322836,12/12/18 0:00
26.42553943,12/15/17 0:00
33.96565686,4/30/20 0:00
12.26370452,2/12/16 0:00
6.998840332,1/14/12 0:00
9.868311358,1/16/16 0:00
21.45892255,9/27/19 0:00
5.136901888,1/4/15 0:00
7.95277384,8/29/18 0:00
26.11837565,8/2/18 0:00
13.97354897,3/21/13 0:00
1.775476309,12/29/19 0:00
0.916665146,12/6/15 0:00
1.979422489,12/25/15 0:00
2.346243525,9/22/19 0:00
3.005771248,12/28/17 0:00
9.713636151,5/8/20 0:00
20.22052332,6/27/17 0:00
3.971838361,10/6/18 0:00
16.19469017,7/8/16 0:00
12.44967103,2/19/13 0:00
1.215846112,11/6/12 0:00
8.720182458,11/15/12 0:00
0.059808336,12/24/13 0:00
15.6217466,9/7/14 0:00
0.13070452,1/3/16 0:00
37.45537804,3/7/17 0:00
14.60761651,6/22/12 0:00
15.2198138,8/11/11 0:00
1.456328716,12/13/16 0:00
4.689082327,12/23/17 0:00
11.38228803,11/6/19 0:00
11.63379361,10/9/11 0:00
12.6233574,2/25/12 0:00
5.171650188,2/11/20 0:00
10.6231333,10/29/12 0:00
2.097964912,11/21/13 0:00
16.85772253,5/4/16 0:00
31.71252084,2/6/19 0:00
0.011426542,2/3/15 0:00
4.351704501,12/28/20 0:00
14.00799616,3/10/12 0:00
27.58438251,8/27/19 0:00
2.619770261,10/19/18 0:00
2.615706377,12/12/11 0:00
1.817158923,10/20/20 0:00
1.05780005,9/26/11 0:00
13.95396952,3/9/12 0:00
8.034554631,4/7/17 0:00
6.488260331,12/9/17 0:00
4.246543524,12/11/17 0:00
25.72935467,12/19/17 0:00
5.338915069,1/2/12 0:00
7.179693682,1/19/14 0:00
15.86534079,7/30/15 0:00
11.03446265,10/31/11 0:00
1.424313337,10/22/20 0:00
15.27613883,8/21/11 0:00
2.189471077,1/11/17 0:00
2.142947014,12/6/20 0:00
1.950803218,9/18/15 0:00
5.505082541,11/24/15 0:00
9.825335226,2/5/17 0:00
13.84737323,8/20/20 0:00
12.02440309,10/21/16 0:00
3.043559815,12/7/19 0:00
14.8703844,6/7/20 0:00
22.63501434,9/18/18 0:00
13.70369961,2/14/15 0:00
0.687181991,12/2/18 0:00
34.71698729,5/21/19 0:00
26.59869055,1/7/20 0:00
2.447687152,1/3/17 0:00
11.634495,10/6/11 0:00
14.85904446,10/9/16 0:00
15.74184482,8/15/11 0:00
17.22803568,8/12/15 0:00
9.534005478,11/14/15 0:00
13.48668919,10/20/16 0:00
4.630287007,1/19/20 0:00
13.41746615,4/1/13 0:00
16.93659657,7/31/15 0:00
7.392830929,3/31/20 0:00
2.708155462,11/13/14 0:00
3.340803276,11/20/15 0:00
1.828821551,11/17/17 0:00
29.38752156,2/5/19 0:00
1.348596887,11/22/14 0:00
16.66664225,8/3/15 0:00
10.13871618,5/31/17 0:00
7.012061674,3/17/20 0:00
20.54573506,2/3/19 0:00
13.35729721,8/23/20 0:00
17.4491669,8/23/15 0:00
36.49248823,3/10/19 0:00
28.20599076,4/6/20 0:00
0.488709282,1/31/13 0:00
2.903460136,11/17/13 0:00
10.89998782,10/9/14 0:00
15.44340857,6/25/12 0:00
32.18168882,12/20/19 0:00
2.349147247,11/25/16 0:00
1.584868404,10/28/15 0:00
14.60401665,7/7/17 0:00
0.189888104,1/7/16 0:00
13.93442609,6/29/18 0:00
0.461312059,2/14/16 0:00
33.40789139,12/18/20 0:00
3.196566798,11/23/20 0:00
14.64630144,3/11/16 0:00
6.22362929,2/23/20 0:00
13.49581166,9/19/12 0:00
35.93439525,10/12/19 0:00
0.194727161,2/6/15 0:00
4.309314501,11/30/18 0:00
0.001698997,11/21/15 0:00
37.46569745,5/30/20 0:00
1.06276037,3/9/13 0:00
12.12293251,10/2/12 0:00
13.78098282,7/13/20 0:00
14.12614338,6/8/20 0:00
28.58635955,6/25/20 0:00
1.680146953,11/30/15 0:00
12.66231999,2/27/12 0:00
3.679888513,12/21/11 0:00
1.689502163,12/12/15 0:00
4.66011807,12/31/20 0:00
12.69187504,9/28/12 0:00
5.857090281,11/16/17 0:00
15.50406638,8/17/12 0:00
13.77227286,9/20/16 0:00
12.14490034,10/8/11 0:00
11.10758534,7/14/17 0:00
32.00600807,2/26/17 0:00
16.25190955,6/21/16 0:00
4.963208969,12/22/12 0:00
9.841157401,10/22/11 0:00
8.918206141,2/2/17 0:00
11.95560011,3/17/19 0:00
6.487810953,1/1/17 0:00
15.52552426,6/25/14 0:00
15.22770129,8/13/14 0:00
7.994557654,12/18/15 0:00
16.15362773,5/18/16 0:00
1.197640796,12/19/18 0:00
1.590081383,1/9/20 0:00
4.383404064,11/4/20 0:00
14.71026619,8/29/11 0:00
6.152670278,12/5/13 0:00
16.51769915,6/16/16 0:00
10.91815642,10/21/12 0:00
1.200417797,1/10/18 0:00
3.622632516,11/19/20 0:00
1.914754881,2/24/18 0:00
1.067176718,2/3/14 0:00
1.554198528,12/10/14 0:00
8.29289164,12/25/14 0:00
0.204262977,11/24/14 0:00
1.915556859,2/26/15 0:00
14.47721683,8/15/20 0:00
7.614801403,1/7/13 0:00
14.50148691,7/4/11 0:00
14.44768222,7/24/18 0:00
6.849765449,3/7/20 0:00
22.79660304,12/3/18 0:00
20.73842346,12/24/18 0:00
8.8742954,1/15/12 0:00
32.36867962,2/25/17 0:00
23.86260672,7/8/17 0:00
6.48667997,1/8/13 0:00
16.46835665,3/23/14 0:00
15.75802684,3/28/15 0:00
6.152225652,11/4/12 0:00
2.096542231,2/7/17 0:00
1.509009522,1/14/18 0:00
15.56654441,6/12/12 0:00
14.62789773,7/31/12 0:00
14.44709005,8/10/13 0:00
14.72068629,7/30/17 0:00
10.39344313,10/26/12 0:00
9.691633545,2/1/19 0:00
16.22050315,10/10/17 0:00
3.139192419,4/11/19 0:00
2.165271198,12/15/15 0:00
1.521526825,10/26/20 0:00
31.8597763,7/19/19 0:00
16.44135582,7/1/16 0:00
23.19013812,1/24/19 0:00
6.891191334,11/27/12 0:00
2.290311625,2/7/20 0:00
13.94007722,9/19/16 0:00
19.81793628,2/21/19 0:00
1.512057766,4/30/16 0:00
8.020708714,11/24/11 0:00
18.20501868,4/27/15 0:00
13.63097286,9/25/13 0:00
2.457390484,12/13/14 0:00
0.926831474,4/13/14 0:00
1.461492233,1/4/20 0:00
13.96645464,8/7/19 0:00
9.983233607,2/11/18 0:00
1.640576122,12/22/15 0:00
16.54570342,9/5/20 0:00
8.277333727,9/29/11 0:00
2.135044546,12/17/17 0:00
1.196762816,11/23/16 0:00
4.170480173,2/15/20 0:00
15.89424082,6/17/16 0:00
15.21530548,9/4/11 0:00
0.826507537,2/14/18 0:00
9.836376545,6/7/19 0:00
9.013155376,4/21/20 0:00
18.53954458,2/22/18 0:00
10.59474221,10/21/13 0:00
4.435142228,11/14/19 0:00
2.346783963,1/19/17 0:00
1.794066749,11/5/11 0:00
9.640194012,1/30/12 0:00
7.829320954,11/30/14 0:00
12.00301864,10/2/13 0:00
13.50770203,9/22/17 0:00
12.25456413,10/16/15 0:00
1.678581562,10/31/15 0:00
13.00508952,9/30/17 0:00
3.919716871,2/13/18 0:00
19.22181286,6/5/19 0:00
8.980638568,11/17/12 0:00
13.13338634,9/11/11 0:00
13.08830202,9/21/11 0:00
17.08193518,6/7/16 0:00
1.150363795,2/7/12 0:00
8.648607692,11/18/14 0:00
8.75738662,9/24/19 0:00
14.38205191,7/23/20 0:00
4.658853617,12/10/15 0:00
1.988801008,1/3/18 0:00
20.66510743,6/6/17 0:00
14.35629653,6/17/20 0:00
16.26158991,6/15/16 0:00
8.410095201,11/14/16 0:00
22.43161106,12/15/19 0:00
14.4221757,4/4/18 0:00
12.47951574,2/21/14 0:00
14.79489763,4/11/12 0:00
11.936784,10/3/18 0:00
11.58731409,2/27/19 0:00
13.19587665,10/11/20 0:00
0.348796317,12/31/13 0:00
14.08301081,6/13/13 0:00
18.1534091,7/1/17 0:00
12.95077975,7/12/20 0:00
15.57757862,8/13/16 0:00
8.968609596,11/19/13 0:00
3.424582669,2/13/14 0:00
12.17096769,2/13/17 0:00
8.853610032,11/26/16 0:00
6.434525292,12/23/11 0:00
0.861917787,3/30/17 0:00
53.07285689,1/23/19 0:00
10.27725186,10/10/20 0:00
5.697875501,2/27/20 0:00
1.973297337,12/31/12 0:00
6.499470306,11/6/13 0:00
5.753663468,12/7/11 0:00
15.18679178,4/28/18 0:00
14.42010503,9/6/16 0:00
1.984018316,11/27/16 0:00
23.62745593,5/6/17 0:00
0.261335429,12/16/13 0:00
16.28067445,7/16/16 0:00
2.647099952,12/25/17 0:00
6.791401919,12/5/12 0:00
6.610413745,1/12/17 0:00
3.191443328,2/13/19 0:00
12.85300988,9/15/12 0:00
15.05175421,5/24/13 0:00
14.30670167,9/11/15 0:00
26.51165452,1/16/18 0:00
10.88342865,5/16/11 0:00
15.15051663,8/5/12 0:00
3.913140033,1/24/20 0:00
8.392839267,1/17/14 0:00
2.511003506,12/14/16 0:00
1.399568819,12/3/11 0:00
1.792758435,1/25/16 0:00
5.325701635,1/28/17 0:00
1.911733142,11/15/20 0:00
13.08252427,9/27/13 0:00
2.718610129,12/2/13 0:00
8.877395414,11/18/11 0:00
16.94366841,4/19/18 0:00
3.041431711,12/9/18 0:00
15.58522528,8/21/16 0:00
15.01624026,7/17/15 0:00
8.083283713,11/7/13 0:00
22.5370367,2/22/19 0:00
0.041046668,11/22/15 0:00
14.34705305,8/27/11 0:00
8.978678036,12/22/16 0:00
12.74114604,9/25/20 0:00
1.801472909,1/11/18 0:00
1.795692462,11/7/18 0:00
0,2/1/15 0:00
1.444706374,1/9/18 0:00
40.9565049,4/18/20 0:00
18.86847774,6/10/19 0:00
10.0420352,10/21/11 0:00
10.58249971,2/20/13 0:00
2.601115539,1/22/15 0:00
11.13188334,2/18/15 0:00
15.47445567,4/29/18 0:00
2.025774442,2/6/12 0:00
2.851839532,11/4/13 0:00
1.355010673,12/19/12 0:00
14.52375296,9/18/14 0:00
20.28158365,7/24/20 0:00
44.06496753,12/17/20 0:00
8.359765771,11/29/16 0:00
34.89304194,10/10/19 0:00
17.88497743,4/30/15 0:00
3.572446159,2/2/19 0:00
2.569105009,12/24/19 0:00
0.408164965,1/12/20 0:00
6.816573222,1/14/17 0:00
4.202367617,11/24/19 0:00
3.058568483,11/25/13 0:00
13.2512934,8/10/12 0:00
3.74556827,6/21/18 0:00
7.396264304,11/29/14 0:00
4.793112297,10/1/18 0:00
9.081160146,10/26/13 0:00
23.50917731,1/4/18 0:00
9.708014579,1/23/16 0:00
14.67608404,8/19/11 0:00
50.39747806,12/19/20 0:00
13.58426717,3/8/12 0:00
11.38071831,2/12/18 0:00
14.50291521,8/14/11 0:00
12.39151103,2/6/18 0:00
4.502365209,2/14/19 0:00
31.67436633,3/15/17 0:00
16.17365747,6/16/20 0:00
16.9256268,6/19/15 0:00
15.38172661,7/23/15 0:00
9.082818027,7/16/18 0:00
1.453643207,2/3/12 0:00
1.318808736,1/18/19 0:00
2.738135308,11/25/11 0:00
14.71725591,6/11/20 0:00
15.17112634,3/5/15 0:00
10.03033341,10/27/12 0:00
18.50345622,1/14/20 0:00
18.20849604,9/11/18 0:00
12.81716968,8/27/20 0:00
1.79251857,11/27/15 0:00
14.15306672,6/19/12 0:00
9.477002695,5/23/19 0:00
13.90359344,9/8/12 0:00
33.15027894,3/16/19 0:00
14.65728899,6/29/11 0:00
8.549520794,11/3/11 0:00
11.64657081,8/28/20 0:00
7.424029259,9/8/17 0:00
14.3055006,7/10/13 0:00
29.230053,7/26/20 0:00
15.14112508,4/10/12 0:00
13.21743244,3/2/13 0:00
13.6315944,7/9/18 0:00
12.81579217,9/11/12 0:00
4.853009336,12/17/15 0:00
14.82684476,7/28/13 0:00
2.254027885,9/28/13 0:00
12.74360914,2/14/17 0:00
14.66522193,11/10/18 0:00
4.40377552,12/7/18 0:00
17.16835023,4/10/15 0:00
36.5420947,10/24/18 0:00
8.681222642,10/16/20 0:00
20.69101441,12/11/18 0:00
16.82494907,4/11/16 0:00
0.280646309,1/1/14 0:00
8.359692506,1/13/16 0:00
0,3/23/17 0:00
14.51962685,4/23/17 0:00
16.76604056,4/22/14 0:00
1.348716729,1/3/14 0:00
14.04054928,9/19/11 0:00
0.863406027,2/2/16 0:00
1.426089886,10/29/20 0:00
5.470708905,11/28/17 0:00
15.3413245,4/20/13 0:00
16.37519545,6/27/16 0:00
10.19941215,11/1/16 0:00
18.04319991,4/23/15 0:00
17.71256212,6/7/17 0:00
27.85322883,7/17/17 0:00
2.388399994,11/29/20 0:00
16.46639412,3/25/16 0:00
9.788265775,6/24/17 0:00
13.91998551,9/27/14 0:00
7.076380635,1/22/13 0:00
15.46722182,3/9/15 0:00
1.439163252,10/23/20 0:00
4.225945175,2/3/18 0:00
16.57231764,4/8/14 0:00
16.15374853,4/2/16 0:00
2.68246742,10/24/15 0:00
3.30022343,12/23/19 0:00
10.93590472,10/9/20 0:00
18.88817953,3/4/17 0:00
31.69326849,2/19/19 0:00
5.907480279,12/17/11 0:00
6.370966254,12/14/12 0:00
6.616132356,12/7/16 0:00
13.63610635,1/27/19 0:00
4.266360282,10/30/20 0:00
10.92866992,5/17/11 0:00
14.89635149,5/12/13 0:00
14.13932548,3/16/14 0:00
5.161430701,12/24/15 0:00
12.70079682,3/27/20 0:00
33.79750435,1/19/19 0:00
14.99670104,5/29/12 0:00
13.1311284,9/26/15 0:00
2.288938878,12/24/17 0:00
2.524171424,1/22/17 0:00
18.5190736,4/22/15 0:00
3.289552242,4/28/16 0:00
26.21028985,5/7/18 0:00
8.567160317,12/30/16 0:00
25.80005648,1/7/18 0:00
4.323817883,11/23/18 0:00
12.8353582,3/13/12 0:00
7.37286751,1/6/12 0:00
6.772373055,1/23/13 0:00
18.51489048,5/31/15 0:00
5.987744279,1/28/16 0:00
8.959296028,10/23/19 0:00
6.134310411,1/3/13 0:00
7.221805347,11/29/13 0:00
14.74273011,4/9/12 0:00
15.67871354,6/13/14 0:00
23.34019035,8/9/18 0:00
1.759195021,1/5/16 0:00
15.56395797,4/12/16 0:00
3.417807636,3/19/15 0:00
2.187062219,2/19/18 0:00
3.09632515,12/13/11 0:00
20.87041753,12/20/17 0:00
