daily_avg,Date
15.32276225,4/26/12 0:00
14.88070958,5/12/17 0:00
14.84894516,8/4/17 0:00
2.094427533,12/26/12 0:00
2.372863804,5/10/17 0:00
30.14981698,3/15/19 0:00
14.72745846,8/21/12 0:00
0,2/17/14 0:00
4.084194196,1/5/17 0:00
31.10578683,6/13/20 0:00
14.39275874,6/3/13 0:00
15.05835544,4/22/17 0:00
5.979645997,11/10/19 0:00
8.874044271,11/10/14 0:00
14.33442291,6/25/19 0:00
15.92017871,7/21/15 0:00
20.02204052,8/2/19 0:00
11.6868247,2/19/17 0:00
13.7754459,8/27/13 0:00
23.32179351,5/5/17 0:00
12.90938275,8/30/13 0:00
17.97604147,4/15/14 0:00
16.73322453,6/6/16 0:00
4.408212979,12/7/15 0:00
16.66598489,6/2/16 0:00
12.95613066,9/25/12 0:00
0.134118339,12/29/15 0:00
7.617299442,1/27/17 0:00
11.4877475,2/16/19 0:00
8.121632048,6/1/18 0:00
8.720607658,1/29/12 0:00
2.946325141,1/15/17 0:00
8.66008073,10/27/11 0:00
1.837829252,10/22/13 0:00
7.066226679,12/9/14 0:00
17.40555079,8/23/17 0:00
49.75368235,1/21/19 0:00
0,1/6/15 0:00
24.77430229,11/28/18 0:00
1.666538945,12/24/12 0:00
1.312863239,3/10/13 0:00
13.25133119,9/26/13 0:00
14.25468683,8/4/13 0:00
5.723908799,10/19/12 0:00
2.37708665,4/30/17 0:00
33.45585385,4/26/20 0:00
12.57144373,9/29/12 0:00
14.92302343,9/2/16 0:00
13.63510344,9/26/18 0:00
10.31490717,6/5/18 0:00
28.63010013,1/6/19 0:00
12.69264804,3/17/17 0:00
12.31319365,10/7/11 0:00
24.56579922,9/15/18 0:00
9.110545913,2/19/14 0:00
15.79254385,6/15/18 0:00
2.190322326,1/26/16 0:00
15.58436087,5/5/16 0:00
26.30843086,7/29/17 0:00
8.174338705,11/7/11 0:00
20.98152815,1/16/19 0:00
3.386607232,3/25/18 0:00
35.56866098,3/2/19 0:00
12.35802699,9/28/14 0:00
16.83880776,4/9/16 0:00
16.26074885,6/19/16 0:00
9.343843141,5/9/20 0:00
1.20277339,10/14/14 0:00
13.1691509,7/29/19 0:00
3.743715344,10/28/19 0:00
24.0134548,6/5/17 0:00
0.971837239,12/17/19 0:00
2.412116782,2/24/17 0:00
14.50326809,4/6/12 0:00
2.404206548,4/11/20 0:00
12.87267303,3/15/12 0:00
14.48597703,7/12/13 0:00
2.397183049,12/6/12 0:00
14.15259157,8/1/12 0:00
12.6865006,8/26/20 0:00
11.11660482,10/28/14 0:00
14.33995519,4/17/18 0:00
17.5679461,4/17/17 0:00
14.14268854,4/5/12 0:00
14.26938068,3/14/17 0:00
17.15963613,5/18/15 0:00
14.82173849,6/6/20 0:00
13.77420836,10/6/14 0:00
6.633468849,11/29/12 0:00
23.36601968,5/8/19 0:00
13.99201084,6/20/12 0:00
10.46071718,10/19/17 0:00
14.38578249,5/21/12 0:00
15.17609032,9/2/14 0:00
16.61324961,4/11/15 0:00
12.20518151,9/10/13 0:00
15.61552055,9/3/14 0:00
14.35434623,8/8/17 0:00
7.542964822,11/3/12 0:00
25.32918552,10/11/17 0:00
11.00336234,2/6/17 0:00
12.56421573,2/23/14 0:00
2.028190874,12/23/15 0:00
12.23672054,3/19/13 0:00
14.50803971,9/14/15 0:00
7.372150127,11/6/15 0:00
5.079826461,11/2/20 0:00
1.611179332,12/14/14 0:00
7.59454597,9/7/17 0:00
5.163968414,3/3/14 0:00
3.196664972,12/30/13 0:00
11.42475746,3/4/14 0:00
4.21435693,2/16/20 0:00
13.50740272,3/22/13 0:00
4.732969793,9/30/18 0:00
16.68374395,6/5/16 0:00
12.64656008,8/6/19 0:00
43.10586478,4/5/20 0:00
2.212210259,12/17/12 0:00
9.97281715,10/17/13 0:00
15.21342205,3/20/15 0:00
22.06239509,6/30/18 0:00
2.794575924,11/17/20 0:00
14.96575182,5/10/12 0:00
14.3786401,6/18/13 0:00
1.195270422,12/21/13 0:00
2.434077493,12/27/14 0:00
7.734874042,1/11/15 0:00
6.03018389,12/23/12 0:00
14.60492449,8/24/11 0:00
4.314824042,1/18/17 0:00
8.339376214,11/12/12 0:00
18.18078311,3/1/17 0:00
0.419362983,1/20/12 0:00
25.08911144,11/27/17 0:00
21.209301,11/29/18 0:00
14.77838187,6/6/12 0:00
11.85023509,8/28/13 0:00
15.39819664,4/1/15 0:00
44.3168214,3/11/19 0:00
3.313715163,11/23/11 0:00
4.649640167,1/5/13 0:00
15.44121774,3/28/16 0:00
12.10845162,10/4/19 0:00
0.64382236,1/18/20 0:00
10.05724716,6/13/18 0:00
5.318672472,12/27/12 0:00
18.08878506,9/13/18 0:00
16.19597315,8/14/20 0:00
14.55104135,6/21/12 0:00
0.02993426,1/30/13 0:00
31.2893237,12/14/17 0:00
1.855519567,9/13/12 0:00
2.741825406,10/14/12 0:00
9.040709904,7/6/17 0:00
34.80651081,11/3/17 0:00
2.93949304,1/5/15 0:00
14.807137,7/20/11 0:00
14.93381656,8/18/16 0:00
10.94970295,5/16/18 0:00
5.085016916,12/19/11 0:00
1.612433058,1/6/20 0:00
13.63327107,4/2/13 0:00
10.38366918,2/15/13 0:00
24.7759308,7/7/19 0:00
19.6015769,1/23/20 0:00
6.470223465,12/1/14 0:00
15.24611474,3/17/14 0:00
8.700025934,9/10/17 0:00
3.240834953,10/12/14 0:00
1.99464216,1/29/15 0:00
0.435538561,2/15/14 0:00
9.001062107,11/4/15 0:00
13.74314696,5/22/12 0:00
15.77486473,4/24/13 0:00
14.6522384,5/14/13 0:00
2.42697372,7/30/13 0:00
12.59680892,9/6/13 0:00
12.82746898,9/29/14 0:00
15.10116893,7/25/16 0:00
14.13732956,7/15/19 0:00
4.542301049,1/12/13 0:00
2.834428508,11/11/14 0:00
21.32634659,1/23/18 0:00
5.910352899,11/3/19 0:00
16.94387518,4/26/15 0:00
26.77571045,3/7/18 0:00
3.129574278,10/28/17 0:00
10.98532737,6/1/17 0:00
13.06097788,3/14/14 0:00
15.76425624,5/15/16 0:00
33.31934431,4/9/19 0:00
2.135380257,10/23/14 0:00
7.335390101,9/11/17 0:00
1.842073421,12/15/13 0:00
2.202861778,1/7/14 0:00
4.339867808,1/23/17 0:00
10.59757923,2/17/12 0:00
12.92876178,3/6/12 0:00
17.06952119,1/13/20 0:00
2.842992849,12/4/14 0:00
6.706314977,3/15/18 0:00
2.241563741,2/24/16 0:00
14.31449189,8/1/13 0:00
7.463623893,8/25/18 0:00
14.79855108,7/25/11 0:00
14.12191946,7/31/11 0:00
23.05614524,8/12/17 0:00
8.010647236,4/10/20 0:00
12.1489839,2/24/19 0:00
1.136981306,12/8/13 0:00
11.37492205,3/6/19 0:00
14.95769622,8/12/14 0:00
10.59149008,3/1/19 0:00
13.47067622,8/16/20 0:00
2.687035154,12/29/12 0:00
2.095565414,12/22/13 0:00
2.796444664,12/14/15 0:00
6.036794602,11/10/12 0:00
16.52467925,4/9/14 0:00
9.580964353,10/20/17 0:00
3.126772231,12/26/14 0:00
2.457647339,1/22/20 0:00
14.56587062,7/11/12 0:00
3.478464057,10/12/18 0:00
12.26555427,2/26/12 0:00
12.28001599,10/11/12 0:00
6.666460389,11/18/12 0:00
9.067357615,2/1/17 0:00
38.55076546,6/2/20 0:00
0.813197262,1/22/12 0:00
14.60446492,3/28/12 0:00
2.137106766,1/9/14 0:00
11.76164532,7/11/18 0:00
11.96158115,10/22/17 0:00
4.495137493,1/14/19 0:00
1.939354253,9/18/11 0:00
4.174575188,11/28/11 0:00
6.130215592,1/2/15 0:00
3.674022528,1/10/15 0:00
28.97192964,4/21/19 0:00
14.13192877,5/16/12 0:00
8.640654906,2/10/15 0:00
8.900763263,1/19/18 0:00
6.834419146,12/11/14 0:00
0,2/4/15 0:00
16.12897762,6/16/15 0:00
5.013348562,1/18/12 0:00
14.68790392,3/25/14 0:00
7.34938324,12/19/14 0:00
11.93327556,9/30/19 0:00
3.870756253,10/26/19 0:00
12.883342,8/20/18 0:00
11.00853783,5/18/11 0:00
16.38651198,4/11/14 0:00
16.063843,6/8/16 0:00
8.446726709,8/22/18 0:00
2.923036857,5/21/18 0:00
8.221678477,8/19/17 0:00
26.24033496,8/3/19 0:00
14.62075849,5/13/17 0:00
5.64454693,12/6/17 0:00
3.98558664,11/18/15 0:00
1.799167217,2/3/13 0:00
3.131708368,3/29/17 0:00
1.230337937,2/20/14 0:00
2.589419866,2/4/20 0:00
21.530334,4/6/17 0:00
2.099803325,3/7/12 0:00
2.740413232,11/1/17 0:00
6.656208244,1/13/13 0:00
0.087761115,12/30/15 0:00
28.19120187,7/28/17 0:00
14.28023399,8/7/11 0:00
3.481289224,12/2/16 0:00
2.523215632,1/29/17 0:00
13.04586727,9/9/11 0:00
14.72895735,5/13/12 0:00
5.431655989,4/29/17 0:00
2.38182178,10/2/14 0:00
1.620395489,6/14/18 0:00
7.295020039,11/14/13 0:00
28.08782316,10/30/17 0:00
16.667075,5/21/15 0:00
17.21336102,7/29/15 0:00
2.954162171,2/11/13 0:00
14.59115464,2/9/18 0:00
74.03383683,9/19/18 0:00
23.42357201,1/15/18 0:00
15.58008598,3/7/15 0:00
15.50895277,3/12/15 0:00
4.182752981,3/31/16 0:00
1.665674033,1/25/20 0:00
15.9130765,5/17/14 0:00
2.054253332,11/11/19 0:00
9.218634456,6/18/18 0:00
37.65401272,6/29/19 0:00
11.45451329,7/11/20 0:00
15.85496592,7/11/16 0:00
4.537565469,1/31/18 0:00
15.42547559,5/22/16 0:00
4.477053926,12/29/13 0:00
14.56587723,3/13/14 0:00
14.4525596,5/15/19 0:00
9.93069646,1/28/15 0:00
1.558926133,12/8/19 0:00
2.620811785,3/3/16 0:00
10.74063385,2/27/17 0:00
15.19309986,8/31/14 0:00
13.25920496,8/18/20 0:00
13.77910644,7/4/13 0:00
21.83935547,10/12/17 0:00
13.92440643,7/14/13 0:00
13.51315618,8/9/17 0:00
2.951811564,10/27/17 0:00
12.51452768,7/11/19 0:00
42.19646425,11/8/19 0:00
17.11080471,8/21/15 0:00
13.06636135,9/13/11 0:00
8.666404396,2/12/13 0:00
14.7586291,7/30/11 0:00
15.83204797,6/3/16 0:00
15.71612574,8/15/15 0:00
3.364177241,2/1/16 0:00
1.829972811,3/13/16 0:00
15.39711229,3/14/15 0:00
16.5321061,7/4/14 0:00
0.998432547,12/12/13 0:00
2.308142446,12/5/14 0:00
4.067662231,11/17/14 0:00
13.47674997,1/31/19 0:00
19.51786997,1/31/20 0:00
3.277032202,11/12/20 0:00
8.885799383,2/16/13 0:00
13.03095101,3/20/13 0:00
30.90608978,3/18/19 0:00
3.731202915,8/28/15 0:00
16.05433123,4/4/15 0:00
19.87049772,2/7/19 0:00
4.204448539,11/18/19 0:00
6.900641152,12/8/12 0:00
16.33817214,8/4/16 0:00
2.34260524,12/18/14 0:00
15.46651357,4/14/16 0:00
8.479638287,11/9/19 0:00
10.08448076,10/28/13 0:00
0.635583363,2/5/14 0:00
0,3/22/17 0:00
1.369564504,6/24/13 0:00
5.367816936,1/16/13 0:00
7.83491371,11/12/11 0:00
3.924167383,11/24/12 0:00
11.35544175,1/29/16 0:00
28.84651534,10/27/20 0:00
13.37388993,8/18/11 0:00
3.219278622,1/17/15 0:00
9.898725821,2/9/19 0:00
1.702773811,2/23/13 0:00
13.2920529,9/25/14 0:00
13.3525517,9/16/15 0:00
1.89305187,11/26/18 0:00
10.00448326,2/20/12 0:00
3.046337138,1/15/19 0:00
13.48938398,9/3/13 0:00
13.27302152,3/13/13 0:00
12.75836489,8/29/13 0:00
15.95008499,5/29/16 0:00
5.379255996,11/5/15 0:00
16.30256698,7/14/16 0:00
15.03533999,8/22/11 0:00
3.37566809,2/5/12 0:00
7.733446177,11/7/14 0:00
8.430871164,5/26/18 0:00
14.40044255,9/14/14 0:00
14.14997867,7/11/13 0:00
14.34987513,5/4/19 0:00
10.91496815,2/17/13 0:00
1.748048233,1/5/14 0:00
3.005554571,11/29/15 0:00
9.151624963,1/27/16 0:00
5.769644546,1/8/17 0:00
15.2780671,7/21/16 0:00
0.420409279,2/2/13 0:00
14.6318632,4/17/12 0:00
15.517511,4/13/16 0:00
5.65483194,3/3/17 0:00
0.218228135,12/6/11 0:00
11.58631725,9/30/12 0:00
9.839118054,1/21/16 0:00
3.618080378,12/28/16 0:00
22.74985519,11/2/18 0:00
1.731598253,10/31/19 0:00
15.87724934,7/16/12 0:00
5.067082329,10/18/14 0:00
1.927715092,12/22/11 0:00
3.076231623,12/19/13 0:00
1.929242812,2/13/20 0:00
10.87933736,2/11/19 0:00
7.225997026,11/13/11 0:00
9.233620667,10/24/12 0:00
3.606423869,12/27/15 0:00
3.705239068,10/6/19 0:00
4.018226218,2/18/13 0:00
8.698526828,10/20/19 0:00
14.09736774,5/28/19 0:00
15.24785348,3/6/15 0:00
15.07024385,7/23/17 0:00
9.102623358,10/21/17 0:00
2.844772789,11/9/20 0:00
3.820940062,9/28/19 0:00
11.90203349,10/7/15 0:00
14.00599572,8/24/12 0:00
4.285781383,8/12/19 0:00
1.514999143,12/4/17 0:00
18.4738468,9/7/18 0:00
27.66392827,11/12/17 0:00
14.06929699,8/24/14 0:00
19.86506304,6/19/19 0:00
13.64741317,8/18/13 0:00
1.533033298,1/11/13 0:00
26.77892188,4/4/20 0:00
8.437609981,10/9/15 0:00
14.12657347,6/30/11 0:00
48.74121089,10/11/19 0:00
25.86477669,1/26/20 0:00
0,3/25/17 0:00
8.615384732,2/2/12 0:00
2.170408437,12/5/11 0:00
2.767694873,1/10/13 0:00
6.894399393,11/28/14 0:00
0.012217709,2/8/14 0:00
18.27351592,9/13/17 0:00
14.54653084,6/9/12 0:00
6.504601237,1/20/16 0:00
39.64699047,3/3/19 0:00
13.09877917,9/15/11 0:00
7.811374984,4/13/20 0:00
5.019105769,2/7/18 0:00
4.941291378,11/25/12 0:00
5.835093851,12/30/12 0:00
23.00309378,10/16/19 0:00
3.577558982,11/21/20 0:00
3.782434703,5/14/19 0:00
35.44053037,9/14/18 0:00
13.09169105,7/20/13 0:00
35.04081254,7/27/20 0:00
3.550916021,2/23/17 0:00
4.044690394,10/21/20 0:00
1.964171888,9/3/11 0:00
15.8517031,6/23/15 0:00
2.470293449,1/28/13 0:00
13.51929439,10/7/14 0:00
14.67896273,4/8/12 0:00
14.94744364,9/5/16 0:00
26.54700879,9/18/19 0:00
14.38778143,5/30/12 0:00
13.23167701,9/30/13 0:00
2.75427013,12/13/13 0:00
1.619970036,1/26/15 0:00
13.93957323,7/2/11 0:00
21.94040476,9/1/17 0:00
4.02872053,2/14/13 0:00
1.420290688,12/24/16 0:00
15.8958413,8/2/15 0:00
11.81608391,9/9/13 0:00
12.62827006,3/5/19 0:00
18.87307015,6/10/17 0:00
13.26908963,9/6/12 0:00
14.78112015,8/20/12 0:00
3.750210179,1/16/14 0:00
12.38062108,3/3/13 0:00
1.750578415,12/14/13 0:00
13.62801448,7/17/13 0:00
4.206912698,12/3/16 0:00
9.052354098,2/6/13 0:00
13.71821178,7/14/19 0:00
9.954480593,2/17/15 0:00
2.718202046,11/20/20 0:00
9.498421291,5/25/17 0:00
15.96827113,4/25/13 0:00
2.716993574,11/13/19 0:00
6.452738434,10/30/14 0:00
14.31651822,6/10/12 0:00
15.87588826,7/10/14 0:00
20.39064147,7/9/17 0:00
15.69474223,7/20/18 0:00
4.912793752,1/19/16 0:00
4.874592761,2/14/20 0:00
13.73260285,8/1/19 0:00
15.87725232,11/2/19 0:00
15.95206,7/8/20 0:00
10.62726263,3/28/20 0:00
0.37201113,2/4/14 0:00
7.256358321,1/31/12 0:00
15.84761925,4/5/15 0:00
2.923096515,6/21/19 0:00
13.53939453,9/5/12 0:00
3.30275585,4/7/15 0:00
16.37460029,4/25/14 0:00
30.87158337,1/17/19 0:00
4.883716614,12/29/14 0:00
16.13006298,6/20/14 0:00
38.42994545,8/8/20 0:00
13.67640939,7/5/13 0:00
3.284381645,1/14/14 0:00
2.783615295,1/30/14 0:00
2.310372631,3/3/15 0:00
2.856459512,10/12/16 0:00
0.016916667,2/1/14 0:00
12.0194187,9/27/18 0:00
1.467739378,11/8/18 0:00
5.059218569,12/1/11 0:00
14.82001626,8/9/11 0:00
10.52278538,6/18/17 0:00
4.939255766,5/18/20 0:00
17.23557596,4/18/14 0:00
23.84763659,6/1/20 0:00
15.05210332,2/4/19 0:00
9.4154004,6/23/17 0:00
15.51723767,11/13/17 0:00
14.69594349,9/4/15 0:00
3.67304958,11/11/18 0:00
26.20545127,1/29/20 0:00
24.6728361,1/30/20 0:00
8.08866601,6/28/18 0:00
23.39978876,7/21/18 0:00
28.16391672,1/27/20 0:00
3.444996159,2/28/12 0:00
12.66463431,8/17/20 0:00
14.26149364,9/6/15 0:00
13.44294946,8/23/13 0:00
1.063780605,2/12/14 0:00
6.258061117,1/19/15 0:00
1.314672448,8/24/18 0:00
12.59971587,3/4/19 0:00
29.75553722,7/8/19 0:00
13.94093642,6/28/13 0:00
1.012826628,5/14/11 0:00
14.31693043,5/4/18 0:00
5.03876069,8/28/18 0:00
11.56871285,3/14/13 0:00
0.81139151,2/9/20 0:00
32.50967047,10/28/20 0:00
5.482942691,2/4/13 0:00
13.16282617,8/11/17 0:00
14.16857198,4/22/12 0:00
5.344225612,10/5/18 0:00
14.59043769,8/7/12 0:00
4.211392131,11/7/12 0:00
13.54883844,7/23/19 0:00
13.08329144,5/13/18 0:00
13.56484347,3/4/15 0:00
5.254963572,12/10/11 0:00
34.87959839,11/16/19 0:00
13.98035329,10/1/17 0:00
14.45370198,8/19/14 0:00
30.54868206,5/4/17 0:00
14.52579134,5/14/12 0:00
5.070734028,11/19/12 0:00
13.99144837,7/13/14 0:00
5.023993535,3/24/19 0:00
3.640775174,10/6/13 0:00
6.279363931,2/8/19 0:00
16.07812496,6/9/15 0:00
4.306330564,5/12/19 0:00
8.424038277,10/28/11 0:00
1.616286418,10/26/16 0:00
2.021140835,1/17/12 0:00
0.6605204,1/18/14 0:00
16.05330099,6/2/17 0:00
15.79157117,6/18/16 0:00
4.867806898,12/11/11 0:00
12.89714328,4/1/12 0:00
3.286060988,1/8/14 0:00
2.587500126,10/29/15 0:00
13.23563188,6/14/20 0:00
9.455394713,6/17/18 0:00
29.03066824,8/29/19 0:00
0.969530866,2/17/20 0:00
12.91949607,9/26/14 0:00
9.61392103,2/10/18 0:00
25.90575196,11/7/17 0:00
13.20397947,7/7/12 0:00
3.722984616,5/11/19 0:00
4.418163537,1/20/14 0:00
8.896292292,10/20/12 0:00
15.47870037,4/3/16 0:00
13.68363086,10/10/15 0:00
0.263907802,2/13/12 0:00
9.549924624,10/29/16 0:00
14.52474936,6/18/12 0:00
14.04291735,1/26/19 0:00
4.262343796,1/14/15 0:00
4.891059226,7/15/20 0:00
2.291882611,1/21/14 0:00
62.59646091,1/22/19 0:00
5.852810925,2/4/16 0:00
11.44771209,2/13/16 0:00
13.50145299,8/30/12 0:00
6.705960995,8/10/20 0:00
13.50337783,7/16/13 0:00
14.63305154,5/16/17 0:00
16.76044118,6/1/15 0:00
3.69990781,11/20/19 0:00
21.71543659,6/24/20 0:00
0.531535989,3/2/12 0:00
9.590386376,2/28/19 0:00
9.748968016,10/22/19 0:00
12.658752,9/20/18 0:00
7.503058211,10/24/19 0:00
1.407892659,1/21/12 0:00
4.120245034,11/26/12 0:00
12.69368499,9/27/12 0:00
3.078052001,2/18/14 0:00
2.85120199,1/22/16 0:00
2.338421791,4/10/13 0:00
11.25535898,10/27/14 0:00
2.848943862,11/20/12 0:00
4.66032796,12/20/16 0:00
1.307679965,2/7/15 0:00
3.605586471,2/9/13 0:00
9.474569355,5/28/17 0:00
13.86010973,7/6/13 0:00
11.55268648,7/4/20 0:00
3.684901095,1/23/12 0:00
16.17972552,6/1/16 0:00
4.343361869,1/26/14 0:00
26.43035518,9/16/19 0:00
0.086958935,2/22/13 0:00
14.59339055,7/10/12 0:00
15.23451483,3/30/15 0:00
31.19785618,11/2/17 0:00
3.021563058,2/20/17 0:00
7.687544868,2/24/13 0:00
2.147641879,3/26/20 0:00
13.72114761,7/9/11 0:00
25.31879098,7/22/20 0:00
0.121765631,2/12/19 0:00
5.704757831,10/29/13 0:00
12.01566995,10/4/16 0:00
7.944952672,11/7/16 0:00
15.32193105,8/11/15 0:00
8.388389986,6/10/20 0:00
16.33045046,8/5/16 0:00
0.45226391,2/2/14 0:00
6.633218654,1/12/14 0:00
15.74215017,5/19/16 0:00
6.494032501,1/24/18 0:00
14.67007343,3/17/16 0:00
12.15992141,7/5/20 0:00
7.671736807,11/3/14 0:00
17.44958435,6/15/17 0:00
3.300822556,11/25/15 0:00
7.967412015,8/23/18 0:00
14.54879243,9/3/15 0:00
17.13018699,5/13/15 0:00
22.29041023,10/15/19 0:00
35.95412135,10/25/18 0:00
2.616370101,4/27/16 0:00
6.839580497,11/9/12 0:00
2.068000103,10/15/16 0:00
7.453068918,10/31/17 0:00
7.887827281,4/2/19 0:00
14.53624134,8/11/12 0:00
7.846180977,1/28/18 0:00
24.82726962,9/5/19 0:00
16.01877044,8/26/15 0:00
3.448468499,11/20/11 0:00
2.37751774,8/28/14 0:00
12.31867528,9/27/11 0:00
3.253386332,10/1/16 0:00
29.68795918,6/28/19 0:00
2.001802863,3/2/20 0:00
8.47526992,11/17/16 0:00
12.52987609,9/14/12 0:00
7.727873655,3/8/16 0:00
0.2304582,11/16/14 0:00
11.68272573,9/18/12 0:00
23.66537775,6/2/19 0:00
16.12166623,8/10/11 0:00
10.22292465,10/17/16 0:00
3.276981818,1/8/12 0:00
1.291059196,5/25/13 0:00
24.55955966,6/11/17 0:00
12.87053438,7/3/14 0:00
9.703333642,3/5/12 0:00
13.20394885,3/10/14 0:00
6.273746141,10/19/13 0:00
4.403382712,1/16/12 0:00
14.97370325,5/6/16 0:00
1.845655275,3/16/20 0:00
8.236614945,8/22/17 0:00
2.810026582,2/24/12 0:00
6.764984277,5/22/13 0:00
13.0721739,3/29/14 0:00
14.19573368,6/27/12 0:00
29.81199508,7/22/19 0:00
4.206790469,5/17/19 0:00
5.241545247,11/5/12 0:00
1.061117258,2/7/13 0:00
5.028360618,1/30/18 0:00
3.890896292,1/28/20 0:00
1.741850079,1/12/12 0:00
14.37849298,8/19/16 0:00
14.96901398,3/21/16 0:00
7.823451345,9/25/19 0:00
5.632384992,10/4/13 0:00
3.372854583,12/20/15 0:00
8.196398857,2/5/13 0:00
16.65781753,8/8/18 0:00
11.00781671,2/9/16 0:00
14.26173141,8/27/12 0:00
4.494955987,12/10/12 0:00
6.838116738,11/10/11 0:00
3.988312549,11/19/14 0:00
2.994407188,4/24/15 0:00
3.405961921,10/17/20 0:00
15.33215563,7/7/14 0:00
3.266511267,9/16/11 0:00
3.92221935,11/26/14 0:00
10.24817151,10/16/12 0:00
9.015235138,10/11/11 0:00
14.59568553,5/1/13 0:00
22.65949987,8/4/19 0:00
4.651629817,11/2/16 0:00
13.65462924,8/25/13 0:00
0,3/26/17 0:00
5.850109406,2/1/12 0:00
2.798294072,3/27/16 0:00
11.0654553,7/16/19 0:00
14.75037037,7/8/14 0:00
3.877640003,10/7/17 0:00
15.65475029,5/21/14 0:00
15.02219596,6/28/16 0:00
2.342472977,3/31/17 0:00
12.1797298,3/10/15 0:00
15.28269724,8/31/16 0:00
8.175336824,6/20/17 0:00
30.739173,8/7/20 0:00
14.95954656,4/16/16 0:00
1.928619535,1/9/16 0:00
5.532556418,2/15/18 0:00
4.452019095,5/21/20 0:00
14.75434115,4/30/18 0:00
2.174569735,3/29/20 0:00
14.14978908,11/9/18 0:00
2.845736808,1/22/14 0:00
32.66576211,7/13/18 0:00
3.493253196,1/25/12 0:00
15.15197416,3/30/14 0:00
4.631215074,12/8/15 0:00
4.810836683,11/28/15 0:00
2.988813797,1/26/17 0:00
0.579536693,2/14/14 0:00
3.865728965,11/15/14 0:00
28.7585112,2/18/19 0:00
1.938438288,5/1/16 0:00
14.95098881,5/5/18 0:00
4.989921088,10/30/16 0:00
3.618738275,10/5/12 0:00
3.299805882,6/19/18 0:00
2.62025433,3/11/20 0:00
4.028376014,10/10/18 0:00
8.214885249,2/22/16 0:00
